wavelength_nm,power_0_mW_dbm,power_17_mW_dbm,power_73_mW_dbm,power_131_mW_dbm,power_188_mW_dbm,power_244_mW_dbm,power_296_mW_dbm,power_344_mW_dbm,power_367_mW_dbm
1553.925,-43.997686,-43.999618,-43.999865,-43.999247,-43.999735,-43.999348,-43.997922,-43.97693,-43.818813
1553.9281,-43.997547,-43.999723,-43.999863,-43.99935,-43.999808,-43.999231,-43.997727,-43.977106,-43.821165
1553.9313,-43.997465,-43.999782,-43.999828,-43.999459,-43.999862,-43.999119,-43.997512,-43.977129,-43.823236
1553.9344,-43.997446,-43.999791,-43.999764,-43.999566,-43.999894,-43.999017,-43.997291,-43.977021,-43.825102
1553.9375,-43.99749,-43.99975,-43.999674,-43.999665,-43.999903,-43.998932,-43.997074,-43.97681,-43.82684
1553.9406,-43.997594,-43.999662,-43.999563,-43.999752,-43.999889,-43.998867,-43.996874,-43.976525,-43.82853
1553.9437,-43.997754,-43.999531,-43.999437,-43.999821,-43.999852,-43.998826,-43.996701,-43.976199,-43.830249
1553.9469,-43.99796,-43.999365,-43.999304,-43.999869,-43.999796,-43.998811,-43.996564,-43.975866,-43.83207
1553.95,-43.9982,-43.999173,-43.99917,-43.999893,-43.999724,-43.998823,-43.99647,-43.975558,-43.834059
1553.9531,-43.998462,-43.998965,-43.999042,-43.999891,-43.99964,-43.998861,-43.996425,-43.975307,-43.836272
1553.9562,-43.998731,-43.998755,-43.998929,-43.999865,-43.999549,-43.998922,-43.996431,-43.975138,-43.838752
1553.9594,-43.998992,-43.998552,-43.998836,-43.999815,-43.999457,-43.999004,-43.99649,-43.975077,-43.841531
1553.9625,-43.999232,-43.998368,-43.998769,-43.999744,-43.999368,-43.999103,-43.996599,-43.975142,-43.844627
1553.9656,-43.999436,-43.998213,-43.99873,-43.999656,-43.999288,-43.999212,-43.996755,-43.975345,-43.848044
1553.9688,-43.999595,-43.998097,-43.998723,-43.999557,-43.999222,-43.999328,-43.996953,-43.975694,-43.851771
1553.9719,-43.999698,-43.998024,-43.998747,-43.999451,-43.999173,-43.999445,-43.997185,-43.976188,-43.855785
1553.975,-43.999742,-43.998,-43.998802,-43.999345,-43.999144,-43.999556,-43.997442,-43.976824,-43.860052
1553.9781,-43.999723,-43.998026,-43.998883,-43.999244,-43.999137,-43.999658,-43.997715,-43.97759,-43.864524
1553.9813,-43.999642,-43.998099,-43.998988,-43.999154,-43.999151,-43.999747,-43.997996,-43.97847,-43.869149
1553.9844,-43.999506,-43.998217,-43.999109,-43.99908,-43.999186,-43.999818,-43.998273,-43.979444,-43.873863
1553.9875,-43.99932,-43.998371,-43.99924,-43.999027,-43.999241,-43.99987,-43.998539,-43.980488,-43.878604
1553.9906,-43.999096,-43.998555,-43.999374,-43.998996,-43.999311,-43.999903,-43.998785,-43.981577,-43.883304
1553.9938,-43.998846,-43.998758,-43.999505,-43.998991,-43.999393,-43.999915,-43.999004,-43.982683,-43.887898
1553.9969,-43.998583,-43.998968,-43.999623,-43.99901,-43.999483,-43.999908,-43.999191,-43.983779,-43.892323
1554,-43.998324,-43.999175,-43.999724,-43.999053,-43.999574,-43.999884,-43.999342,-43.984837,-43.896525
1554.0031,-43.998081,-43.999366,-43.999802,-43.999118,-43.999663,-43.999847,-43.999454,-43.985835,-43.900453
1554.0062,-43.997868,-43.999532,-43.999852,-43.999201,-43.999743,-43.999799,-43.999528,-43.986748,-43.904069
1554.0094,-43.997698,-43.999663,-43.999872,-43.999298,-43.999811,-43.999745,-43.999564,-43.987561,-43.907344
1554.0125,-43.997578,-43.999752,-43.99986,-43.999402,-43.999863,-43.999689,-43.999565,-43.988257,-43.91026
1554.0156,-43.997517,-43.999795,-43.999819,-43.999509,-43.999896,-43.999635,-43.999535,-43.988829,-43.912813
1554.0187,-43.997517,-43.999789,-43.999749,-43.999612,-43.999908,-43.999586,-43.999479,-43.989271,-43.915008
1554.0219,-43.997578,-43.999735,-43.999656,-43.999705,-43.999898,-43.999547,-43.999402,-43.989584,-43.916863
1554.025,-43.997697,-43.999636,-43.999544,-43.999785,-43.999868,-43.999519,-43.999312,-43.989773,-43.918406
1554.0281,-43.997867,-43.999497,-43.999419,-43.999845,-43.999819,-43.999503,-43.999213,-43.989847,-43.919673
1554.0312,-43.998079,-43.999326,-43.999289,-43.999883,-43.999753,-43.999501,-43.999113,-43.989819,-43.920708
1554.0344,-43.998321,-43.999134,-43.99916,-43.999897,-43.999676,-43.999512,-43.999017,-43.989707,-43.921562
1554.0375,-43.99858,-43.998929,-43.99904,-43.999885,-43.99959,-43.999536,-43.998929,-43.989528,-43.922285
1554.0406,-43.998841,-43.998725,-43.998936,-43.99985,-43.999501,-43.999569,-43.998854,-43.989302,-43.922934
1554.0438,-43.999091,-43.998531,-43.998853,-43.999791,-43.999415,-43.99961,-43.998796,-43.989052,-43.923561
1554.0469,-43.999316,-43.99836,-43.998796,-43.999714,-43.999335,-43.999656,-43.998756,-43.988798,-43.924217
1554.05,-43.999502,-43.99822,-43.998767,-43.999621,-43.999267,-43.999703,-43.998736,-43.98856,-43.92495
1554.0531,-43.999641,-43.998119,-43.998769,-43.999519,-43.999214,-43.999747,-43.998735,-43.988357,-43.925799
1554.0563,-43.999725,-43.998062,-43.998802,-43.999412,-43.99918,-43.999787,-43.998753,-43.988206,-43.926799
1554.0594,-43.999749,-43.998053,-43.998862,-43.999307,-43.999167,-43.999818,-43.998789,-43.988119,-43.927975
1554.0625,-43.999712,-43.998092,-43.998948,-43.99921,-43.999174,-43.999839,-43.998841,-43.988108,-43.929343
1554.0656,-43.999617,-43.998177,-43.999055,-43.999125,-43.999202,-43.999848,-43.998905,-43.98818,-43.930911
1554.0687,-43.999468,-43.998303,-43.999176,-43.999058,-43.999249,-43.999845,-43.99898,-43.988338,-43.932676
1554.0719,-43.999275,-43.998464,-43.999304,-43.999011,-43.999313,-43.999829,-43.999063,-43.988581,-43.93463
1554.075,-43.999047,-43.99865,-43.999434,-43.998989,-43.99939,-43.999802,-43.99915,-43.988908,-43.936752
1554.0781,-43.998798,-43.998851,-43.999557,-43.998991,-43.999475,-43.999765,-43.999239,-43.989311,-43.939017
1554.0812,-43.998542,-43.999056,-43.999667,-43.999018,-43.999564,-43.999721,-43.999328,-43.989781,-43.941394
1554.0844,-43.998292,-43.999254,-43.999759,-43.999069,-43.999651,-43.999672,-43.999414,-43.990306,-43.943845
1554.0875,-43.998063,-43.999434,-43.999826,-43.99914,-43.999732,-43.999622,-43.999497,-43.990874,-43.946333
1554.0906,-43.997867,-43.999586,-43.999866,-43.999227,-43.999802,-43.999574,-43.999575,-43.991468,-43.948814
1554.0938,-43.997715,-43.999702,-43.999876,-43.999326,-43.999857,-43.999532,-43.999646,-43.992075,-43.951248
1554.0969,-43.997615,-43.999776,-43.999856,-43.999432,-43.999893,-43.999498,-43.999712,-43.992678,-43.953596
1554.1,-43.997573,-43.999804,-43.999807,-43.999538,-43.999909,-43.999475,-43.99977,-43.993262,-43.955818
1554.1031,-43.997591,-43.999784,-43.999732,-43.999639,-43.999903,-43.999465,-43.999821,-43.993813,-43.957884
1554.1063,-43.997668,-43.999717,-43.999635,-43.999729,-43.999876,-43.999468,-43.999864,-43.994318,-43.959764
1554.1094,-43.997799,-43.999608,-43.999522,-43.999804,-43.999828,-43.999486,-43.9999,-43.994765,-43.961437
1554.1125,-43.997978,-43.999462,-43.999399,-43.999858,-43.999762,-43.999516,-43.999928,-43.995146,-43.962887
1554.1156,-43.998195,-43.999289,-43.999273,-43.99989,-43.999683,-43.999558,-43.999948,-43.995453,-43.964107
1554.1188,-43.998437,-43.999096,-43.99915,-43.999897,-43.999593,-43.999609,-43.999959,-43.995682,-43.965094
1554.1219,-43.998692,-43.998896,-43.999038,-43.999879,-43.999498,-43.999666,-43.999961,-43.995831,-43.965856
1554.125,-43.998945,-43.998698,-43.998944,-43.999837,-43.999403,-43.999725,-43.999953,-43.995899,-43.966405
1554.1281,-43.999182,-43.998515,-43.998871,-43.999774,-43.999313,-43.999783,-43.999935,-43.995892,-43.96676
1554.1312,-43.999391,-43.998356,-43.998824,-43.999693,-43.999234,-43.999835,-43.999905,-43.995812,-43.966944
1554.1344,-43.999561,-43.99823,-43.998806,-43.999598,-43.999168,-43.999877,-43.999863,-43.995667,-43.966985
1554.1375,-43.999681,-43.998144,-43.998817,-43.999494,-43.999121,-43.999906,-43.99981,-43.995467,-43.966915
1554.1406,-43.999745,-43.998103,-43.998858,-43.999388,-43.999094,-43.99992,-43.999745,-43.995221,-43.966768
1554.1437,-43.999751,-43.998108,-43.998925,-43.999285,-43.99909,-43.999916,-43.999668,-43.994941,-43.966576
1554.1469,-43.999697,-43.99816,-43.999015,-43.999191,-43.999107,-43.999894,-43.999581,-43.994639,-43.966376
1554.15,-43.999588,-43.998255,-43.999123,-43.99911,-43.999147,-43.999852,-43.999486,-43.994327,-43.966198
1554.1531,-43.999429,-43.998389,-43.999244,-43.999048,-43.999205,-43.999793,-43.999384,-43.994019,-43.966073
1554.1562,-43.999229,-43.998554,-43.999369,-43.999007,-43.99928,-43.999718,-43.999278,-43.993725,-43.966027
1554.1594,-43.999,-43.998741,-43.999493,-43.998991,-43.999366,-43.999631,-43.999171,-43.993457,-43.966084
1554.1625,-43.998754,-43.998939,-43.999609,-43.998999,-43.99946,-43.999534,-43.999067,-43.993226,-43.966259
1554.1656,-43.998504,-43.999138,-43.99971,-43.999031,-43.999556,-43.999433,-43.998968,-43.993041,-43.966566
1554.1688,-43.998265,-43.999327,-43.999791,-43.999086,-43.999649,-43.999332,-43.998879,-43.992907,-43.967011
1554.1719,-43.99805,-43.999495,-43.999847,-43.999161,-43.999733,-43.999236,-43.998804,-43.992832,-43.967595
1554.175,-43.99787,-43.999634,-43.999876,-43.999251,-43.999804,-43.99915,-43.998745,-43.992817,-43.968313
1554.1781,-43.997736,-43.999736,-43.999875,-43.999351,-43.999859,-43.999078,-43.998705,-43.992865,-43.969155
1554.1813,-43.997655,-43.999795,-43.999845,-43.999457,-43.999893,-43.999024,-43.998687,-43.992974,-43.970106
1554.1844,-43.997632,-43.999808,-43.999788,-43.999561,-43.999906,-43.998991,-43.998691,-43.99314,-43.971148
1554.1875,-43.997666,-43.999774,-43.999707,-43.99966,-43.999896,-43.998981,-43.998718,-43.99336,-43.972258
1554.1906,-43.997758,-43.999697,-43.999606,-43.999747,-43.999863,-43.998994,-43.998767,-43.993625,-43.97341
1554.1937,-43.997901,-43.999579,-43.999491,-43.999817,-43.99981,-43.99903,-43.998836,-43.993927,-43.974578
1554.1969,-43.998088,-43.999428,-43.999369,-43.999867,-43.999739,-43.999086,-43.998923,-43.994255,-43.975733
1554.2,-43.998308,-43.999252,-43.999246,-43.999895,-43.999654,-43.999161,-43.999023,-43.994599,-43.976849
1554.2031,-43.998549,-43.999061,-43.999128,-43.999898,-43.99956,-43.99925,-43.999132,-43.994945,-43.977899
1554.2062,-43.998798,-43.998865,-43.999023,-43.999877,-43.999461,-43.999349,-43.999245,-43.995282,-43.978858
1554.2094,-43.999042,-43.998676,-43.998937,-43.999833,-43.999364,-43.999452,-43.999356,-43.995598,-43.979705
1554.2125,-43.999266,-43.998503,-43.998873,-43.999769,-43.999272,-43.999554,-43.999459,-43.995879,-43.980424
1554.2156,-43.99946,-43.998357,-43.998836,-43.999688,-43.999192,-43.999649,-43.999548,-43.996117,-43.980999
1554.2188,-43.999611,-43.998245,-43.998828,-43.999594,-43.999127,-43.999732,-43.999618,-43.996301,-43.981423
1554.2219,-43.999713,-43.998173,-43.998849,-43.999493,-43.999082,-43.999798,-43.999663,-43.996423,-43.981692
1554.225,-43.999759,-43.998146,-43.998897,-43.999391,-43.999057,-43.999843,-43.999681,-43.996478,-43.981808
1554.2281,-43.999747,-43.998165,-43.998971,-43.999293,-43.999056,-43.999865,-43.999669,-43.996463,-43.981777
1554.2313,-43.999679,-43.998228,-43.999065,-43.999205,-43.999077,-43.999861,-43.999624,-43.996376,-43.981612
1554.2344,-43.999557,-43.998333,-43.999176,-43.999131,-43.999121,-43.999831,-43.999548,-43.99622,-43.981327
1554.2375,-43.999389,-43.998473,-43.999296,-43.999075,-43.999183,-43.999777,-43.999441,-43.995999,-43.980944
1554.2406,-43.999185,-43.998641,-43.99942,-43.999041,-43.999262,-43.9997,-43.999307,-43.99572,-43.980485
1554.2438,-43.998955,-43.998828,-43.99954,-43.99903,-43.999352,-43.999604,-43.99915,-43.995391,-43.979975
1554.2469,-43.998712,-43.999023,-43.999649,-43.999043,-43.999449,-43.999494,-43.998975,-43.995025,-43.979442
1554.25,-43.99847,-43.999215,-43.999743,-43.999079,-43.999548,-43.999373,-43.998789,-43.994632,-43.978912
1554.2531,-43.998243,-43.999394,-43.999815,-43.999137,-43.999643,-43.99925,-43.9986,-43.994228,-43.978412
1554.2562,-43.998042,-43.999551,-43.999862,-43.999212,-43.999729,-43.999128,-43.998414,-43.993827,-43.977968
1554.2594,-43.997879,-43.999676,-43.999881,-43.999301,-43.999802,-43.999015,-43.99824,-43.993442,-43.977603
1554.2625,-43.997763,-43.999764,-43.999872,-43.9994,-43.999857,-43.998916,-43.998085,-43.993089,-43.977335
1554.2656,-43.9977,-43.999808,-43.999834,-43.999501,-43.999892,-43.998836,-43.997954,-43.992779,-43.977181
1554.2687,-43.997693,-43.999807,-43.99977,-43.999601,-43.999906,-43.998778,-43.997854,-43.992526,-43.977152
1554.2719,-43.997744,-43.999762,-43.999684,-43.999694,-43.999896,-43.998746,-43.99779,-43.992337,-43.977254
1554.275,-43.997849,-43.999674,-43.99958,-43.999774,-43.999865,-43.998742,-43.997763,-43.99222,-43.977489
1554.2781,-43.998001,-43.999549,-43.999465,-43.999837,-43.999813,-43.998765,-43.997775,-43.992179,-43.977854
1554.2812,-43.998194,-43.999393,-43.999343,-43.999881,-43.999744,-43.998814,-43.997825,-43.992215,-43.978338
1554.2844,-43.998416,-43.999216,-43.999224,-43.999902,-43.999662,-43.998888,-43.997911,-43.992328,-43.978929
1554.2875,-43.998655,-43.999027,-43.999111,-43.9999,-43.99957,-43.998981,-43.998029,-43.992511,-43.97961
1554.2906,-43.998898,-43.998837,-43.999013,-43.999875,-43.999475,-43.99909,-43.998173,-43.992758,-43.980359
1554.2938,-43.999132,-43.998656,-43.998935,-43.999828,-43.999381,-43.99921,-43.998337,-43.993059,-43.981153
1554.2969,-43.999343,-43.998494,-43.99888,-43.999762,-43.999293,-43.999333,-43.998514,-43.993401,-43.981967
1554.3,-43.999521,-43.998361,-43.998852,-43.999682,-43.999216,-43.999454,-43.998694,-43.993771,-43.982774
1554.3031,-43.999655,-43.998262,-43.998852,-43.999591,-43.999155,-43.999568,-43.998871,-43.994154,-43.98355
1554.3063,-43.999739,-43.998205,-43.998881,-43.999494,-43.999113,-43.999668,-43.999035,-43.994533,-43.984269
1554.3094,-43.999768,-43.998191,-43.998936,-43.999398,-43.999092,-43.99975,-43.999179,-43.994893,-43.984911
1554.3125,-43.99974,-43.998223,-43.999015,-43.999307,-43.999092,-43.999809,-43.999296,-43.995221,-43.985455
1554.3156,-43.999657,-43.998297,-43.999113,-43.999226,-43.999115,-43.999844,-43.999381,-43.995502,-43.985886
1554.3187,-43.999524,-43.99841,-43.999225,-43.99916,-43.999158,-43.999852,-43.999431,-43.995725,-43.986195
1554.3219,-43.999349,-43.998556,-43.999344,-43.999113,-43.99922,-43.999834,-43.999442,-43.995881,-43.986375
1554.325,-43.999141,-43.998726,-43.999465,-43.999087,-43.999297,-43.999791,-43.999415,-43.995965,-43.986425
1554.3281,-43.998911,-43.998911,-43.999581,-43.999083,-43.999385,-43.999726,-43.999351,-43.995972,-43.986351
1554.3312,-43.998673,-43.999102,-43.999684,-43.999103,-43.999479,-43.999642,-43.999254,-43.995904,-43.986161
1554.3344,-43.99844,-43.999287,-43.99977,-43.999143,-43.999574,-43.999544,-43.999128,-43.995764,-43.98587
1554.3375,-43.998225,-43.999456,-43.999835,-43.999204,-43.999665,-43.999437,-43.998979,-43.995558,-43.985495
1554.3406,-43.998038,-43.999601,-43.999873,-43.99928,-43.999747,-43.999327,-43.998814,-43.995296,-43.985058
1554.3438,-43.997892,-43.999713,-43.999884,-43.999368,-43.999816,-43.99922,-43.998642,-43.994989,-43.984582
1554.3469,-43.997793,-43.999786,-43.999866,-43.999463,-43.999868,-43.999122,-43.998471,-43.994651,-43.984092
1554.35,-43.997748,-43.999817,-43.999822,-43.999559,-43.9999,-43.999037,-43.998309,-43.994298,-43.983614
1554.3531,-43.997758,-43.999804,-43.999752,-43.999652,-43.999911,-43.998971,-43.998163,-43.993944,-43.983172
1554.3563,-43.997823,-43.999747,-43.999662,-43.999737,-43.999901,-43.998926,-43.998042,-43.993607,-43.98279
1554.3594,-43.997939,-43.99965,-43.999556,-43.999808,-43.999871,-43.998904,-43.99795,-43.9933,-43.982488
1554.3625,-43.998101,-43.999518,-43.99944,-43.999862,-43.999821,-43.998908,-43.997892,-43.993038,-43.982284
1554.3656,-43.998298,-43.999359,-43.999321,-43.999896,-43.999756,-43.998936,-43.997871,-43.992833,-43.982191
1554.3688,-43.998521,-43.999182,-43.999205,-43.999907,-43.999678,-43.998988,-43.997888,-43.992695,-43.982218
1554.3719,-43.998757,-43.998996,-43.999098,-43.999897,-43.999593,-43.99906,-43.997943,-43.99263,-43.982369
1554.375,-43.998992,-43.998812,-43.999006,-43.999865,-43.999504,-43.999148,-43.998033,-43.992642,-43.982643
1554.3781,-43.999215,-43.99864,-43.998935,-43.999812,-43.999418,-43.999249,-43.998154,-43.992733,-43.983034
1554.3812,-43.999413,-43.998489,-43.998888,-43.999743,-43.999338,-43.999357,-43.998301,-43.9929,-43.983533
1554.3844,-43.999575,-43.998368,-43.998868,-43.999661,-43.99927,-43.999468,-43.998468,-43.993136,-43.984124
1554.3875,-43.999693,-43.998283,-43.998876,-43.99957,-43.999217,-43.999574,-43.998647,-43.993435,-43.984789
1554.3906,-43.999759,-43.998239,-43.998911,-43.999476,-43.999182,-43.999672,-43.998832,-43.993785,-43.985509
1554.3937,-43.999771,-43.998239,-43.998972,-43.999384,-43.999166,-43.999758,-43.999013,-43.994173,-43.986259
1554.3969,-43.999728,-43.998282,-43.999055,-43.999299,-43.999172,-43.999826,-43.999185,-43.994586,-43.987018
1554.4,-43.999632,-43.998366,-43.999156,-43.999225,-43.999197,-43.999875,-43.999341,-43.995009,-43.987761
1554.4031,-43.99949,-43.998486,-43.999268,-43.999167,-43.999242,-43.999903,-43.999474,-43.995426,-43.988466
1554.4062,-43.999309,-43.998636,-43.999387,-43.999129,-43.999303,-43.999909,-43.99958,-43.995823,-43.989113
1554.4094,-43.999098,-43.998808,-43.999505,-43.999111,-43.999377,-43.999894,-43.999657,-43.996188,-43.989683
1554.4125,-43.99887,-43.998991,-43.999616,-43.999116,-43.99946,-43.999859,-43.999701,-43.996507,-43.990163
1554.4156,-43.998638,-43.999176,-43.999714,-43.999142,-43.999547,-43.999808,-43.999715,-43.996773,-43.990541
1554.4188,-43.998414,-43.999354,-43.999793,-43.999189,-43.999634,-43.999744,-43.999698,-43.996977,-43.990812
1554.4219,-43.998211,-43.999513,-43.99985,-43.999253,-43.999716,-43.999671,-43.999653,-43.997115,-43.990974
1554.425,-43.998039,-43.999646,-43.999881,-43.999332,-43.999788,-43.999593,-43.999586,-43.997187,-43.99103
1554.4281,-43.997909,-43.999745,-43.999885,-43.99942,-43.999847,-43.999516,-43.9995,-43.997192,-43.990987
1554.4313,-43.997827,-43.999805,-43.999861,-43.999513,-43.999889,-43.999444,-43.999401,-43.997137,-43.990856
1554.4344,-43.997798,-43.999822,-43.999811,-43.999606,-43.999912,-43.999381,-43.999296,-43.997027,-43.990652
1554.4375,-43.997824,-43.999797,-43.999738,-43.999694,-43.999916,-43.999331,-43.999191,-43.996872,-43.990391
1554.4406,-43.997902,-43.999729,-43.999646,-43.999772,-43.999899,-43.999296,-43.999092,-43.996682,-43.990093
1554.4437,-43.998029,-43.999624,-43.99954,-43.999835,-43.999863,-43.999279,-43.999004,-43.996468,-43.989778
1554.4469,-43.998198,-43.999487,-43.999425,-43.99988,-43.99981,-43.99928,-43.998932,-43.996245,-43.989466
1554.45,-43.998399,-43.999326,-43.999309,-43.999905,-43.999744,-43.999299,-43.99888,-43.996024,-43.989178
1554.4531,-43.998621,-43.99915,-43.999198,-43.999908,-43.999667,-43.999335,-43.998851,-43.995817,-43.988931
1554.4562,-43.998853,-43.998968,-43.999097,-43.999889,-43.999585,-43.999385,-43.998846,-43.995637,-43.988743
1554.4594,-43.999081,-43.99879,-43.999013,-43.99985,-43.999502,-43.999447,-43.998864,-43.995493,-43.988627
1554.4625,-43.999292,-43.998627,-43.99895,-43.999792,-43.999422,-43.999517,-43.998906,-43.995393,-43.988593
1554.4656,-43.999477,-43.998488,-43.998911,-43.999718,-43.999351,-43.999592,-43.998968,-43.995344,-43.988649
1554.4688,-43.999623,-43.998379,-43.998898,-43.999634,-43.999292,-43.999666,-43.999049,-43.995348,-43.988797
1554.4719,-43.999724,-43.998307,-43.998913,-43.999543,-43.999248,-43.999736,-43.999143,-43.995409,-43.989037
1554.475,-43.999774,-43.998277,-43.998954,-43.99945,-43.999221,-43.999799,-43.999247,-43.995525,-43.989364
1554.4781,-43.99977,-43.998288,-43.999019,-43.999361,-43.999214,-43.999851,-43.999355,-43.995692,-43.989771
1554.4813,-43.999713,-43.998342,-43.999105,-43.99928,-43.999227,-43.999889,-43.999464,-43.995907,-43.990246
1554.4844,-43.999606,-43.998435,-43.999207,-43.999213,-43.999259,-43.999911,-43.999568,-43.99616,-43.990777
1554.4875,-43.999455,-43.998561,-43.999318,-43.999162,-43.999308,-43.999918,-43.999664,-43.996446,-43.991348
1554.4906,-43.999268,-43.998714,-43.999434,-43.999131,-43.999371,-43.999908,-43.999748,-43.996753,-43.991942
1554.4938,-43.999057,-43.998886,-43.999548,-43.999121,-43.999445,-43.999884,-43.999818,-43.997073,-43.992544
1554.4969,-43.998832,-43.999067,-43.999653,-43.999133,-43.999526,-43.999846,-43.999872,-43.997395,-43.993135
1554.5,-43.998606,-43.999247,-43.999744,-43.999166,-43.999609,-43.999798,-43.999909,-43.99771,-43.9937
1554.5031,-43.998392,-43.999416,-43.999816,-43.999218,-43.99969,-43.999742,-43.999929,-43.998008,-43.994224
